series_id        	year	period	       value	footnote_codes
PRS88003181      	1997	Q03	        13.2	
PRS88003181      	1997	Q04	         6.9	
PRS88003181      	1997	Q05	         9.4	
PRS88003181      	1998	Q01	        -4.1	
PRS88003181      	1998	Q02	        -4.1	
PRS88003181      	1998	Q03	        -6.3	
PRS88003181      	1998	Q04	        -8.7	
PRS88003181      	1998	Q05	        -5.8	
PRS88003181      	1999	Q01	         3.3	
PRS88003181      	1999	Q02	         1.5	
PRS88003181      	1999	Q03	        -7.5	
PRS88003181      	1999	Q04	        -5.2	
PRS88003181      	1999	Q05	        -2.0	
PRS88003181      	2000	Q01	       -10.4	
PRS88003181      	2000	Q02	       -10.7	
PRS88003181      	2000	Q03	       -10.4	
PRS88003181      	2000	Q04	       -16.9	
PRS88003181      	2000	Q05	       -12.0	
PRS88003181      	2001	Q01	       -21.4	
PRS88003181      	2001	Q02	       -19.4	
PRS88003181      	2001	Q03	       -18.0	
PRS88003181      	2001	Q04	       -22.9	
PRS88003181      	2001	Q05	       -20.4	
PRS88003181      	2002	Q01	         6.2	
PRS88003181      	2002	Q02	        11.8	
PRS88003181      	2002	Q03	        21.5	
PRS88003181      	2002	Q04	        61.7	
PRS88003181      	2002	Q05	        23.7	
PRS88003181      	2003	Q01	        26.9	
PRS88003181      	2003	Q02	        24.4	
PRS88003181      	2003	Q03	        26.8	
PRS88003181      	2003	Q04	        17.5	
PRS88003181      	2003	Q05	        23.6	
PRS88003181      	2004	Q01	        30.0	
PRS88003181      	2004	Q02	        31.7	
PRS88003181      	2004	Q03	        29.4	
PRS88003181      	2004	Q04	        21.9	
PRS88003181      	2004	Q05	        28.1	
PRS88003181      	2005	Q01	        18.1	
PRS88003181      	2005	Q02	        18.7	
PRS88003181      	2005	Q03	         8.1	
PRS88003181      	2005	Q04	        25.9	
PRS88003181      	2005	Q05	        17.7	
PRS88003181      	2006	Q01	        20.5	
PRS88003181      	2006	Q02	        12.0	
PRS88003181      	2006	Q03	        27.6	
PRS88003181      	2006	Q04	         3.9	
PRS88003181      	2006	Q05	        15.5	
PRS88003181      	2007	Q01	        -3.5	
PRS88003181      	2007	Q02	        -1.3	
PRS88003181      	2007	Q03	       -19.0	
PRS88003181      	2007	Q04	       -13.5	
PRS88003181      	2007	Q05	        -9.5	
PRS88003181      	2008	Q01	       -17.1	
PRS88003181      	2008	Q02	       -19.0	
PRS88003181      	2008	Q03	         4.5	
PRS88003181      	2008	Q04	       -11.9	
PRS88003181      	2008	Q05	       -11.3	
PRS88003181      	2009	Q01	       -14.0	
PRS88003181      	2009	Q02	       -20.3	
PRS88003181      	2009	Q03	       -25.1	
PRS88003181      	2009	Q04	         4.4	
PRS88003181      	2009	Q05	       -14.3	
PRS88003181      	2010	Q01	        29.8	
PRS88003181      	2010	Q02	        45.1	
PRS88003181      	2010	Q03	        51.0	
PRS88003181      	2010	Q04	        23.2	
PRS88003181      	2010	Q05	        36.5	
PRS88003181      	2011	Q01	         2.2	
PRS88003181      	2011	Q02	        14.0	
PRS88003181      	2011	Q03	         3.7	
PRS88003181      	2011	Q04	        11.6	
PRS88003181      	2011	Q05	         7.9	
PRS88003181      	2012	Q01	        24.8	
PRS88003181      	2012	Q02	        11.5	
PRS88003181      	2012	Q03	         4.6	
PRS88003181      	2012	Q04	         4.5	
PRS88003181      	2012	Q05	        10.8	
PRS88003181      	2013	Q01	         7.8	
PRS88003181      	2013	Q02	         5.4	
PRS88003181      	2013	Q03	         7.0	
PRS88003181      	2013	Q04	         3.6	
PRS88003181      	2013	Q05	         5.9	
PRS88003181      	2014	Q01	        -9.3	
PRS88003181      	2014	Q02	         0.7	
PRS88003181      	2014	Q03	        12.2	
PRS88003181      	2014	Q04	        13.1	
PRS88003181      	2014	Q05	         4.1	
PRS88003181      	2015	Q01	        14.7	
PRS88003181      	2015	Q02	         1.4	
PRS88003181      	2015	Q03	        -3.0	
PRS88003181      	2015	Q04	       -13.9	
PRS88003181      	2015	Q05	        -1.0	
PRS88003181      	2016	Q01	        -1.1	
PRS88003181      	2016	Q02	        -7.3	
PRS88003181      	2016	Q03	       -10.1	
PRS88003181      	2016	Q04	        -1.9	
PRS88003181      	2016	Q05	        -5.2	
PRS88003181      	2017	Q01	        -5.7	
PRS88003181      	2017	Q02	         3.9	
PRS88003181      	2017	Q03	         1.1	
PRS88003181      	2017	Q04	         6.7	
PRS88003181      	2017	Q05	         1.3	
PRS88003181      	2018	Q01	         5.7	
PRS88003181      	2018	Q02	         7.0	
PRS88003181      	2018	Q03	        15.1	
PRS88003181      	2018	Q04	        15.6	
PRS88003181      	2018	Q05	        10.9	
PRS88003181      	2019	Q01	         1.9	
PRS88003181      	2019	Q02	         3.1	
PRS88003181      	2019	Q03	        -0.3	
PRS88003181      	2019	Q04	         0.6	
PRS88003181      	2019	Q05	         1.3	
PRS88003181      	2020	Q01	         0.3	
PRS88003181      	2020	Q02	       -14.1	
PRS88003181      	2020	Q03	        17.1	
PRS88003181      	2020	Q04	         5.2	
PRS88003181      	2020	Q05	         2.3	
PRS88003181      	2021	Q01	        30.9	
PRS88003181      	2021	Q02	        63.9	
PRS88003181      	2021	Q03	        18.3	
PRS88003181      	2021	Q04	        27.1	
PRS88003181      	2021	Q05	        33.1	
PRS88003181      	2022	Q01	        13.5	
PRS88003181      	2022	Q02	         9.8	
PRS88003181      	2022	Q03	        10.3	
PRS88003182      	1995	Q01	       -12.0	
PRS88003182      	1995	Q02	         6.0	
PRS88003182      	1995	Q03	        35.6	
PRS88003182      	1995	Q04	         5.7	
PRS88003182      	1995	Q05	        11.0	
PRS88003182      	1996	Q01	        19.3	
PRS88003182      	1996	Q02	         9.2	
PRS88003182      	1996	Q03	         5.2	
PRS88003182      	1996	Q04	        13.6	
PRS88003182      	1996	Q05	        13.5	
PRS88003182      	1997	Q01	         9.4	
PRS88003182      	1997	Q02	         5.1	
PRS88003182      	1997	Q03	        25.5	
PRS88003182      	1997	Q04	        -9.3	
PRS88003182      	1997	Q05	         9.4	
PRS88003182      	1998	Q01	       -29.2	
PRS88003182      	1998	Q02	         4.8	
PRS88003182      	1998	Q03	        14.6	
PRS88003182      	1998	Q04	       -18.5	
PRS88003182      	1998	Q05	        -5.8	
PRS88003182      	1999	Q01	        16.5	
PRS88003182      	1999	Q02	        -2.4	
PRS88003182      	1999	Q03	       -21.0	
PRS88003182      	1999	Q04	       -10.0	
PRS88003182      	1999	Q05	        -2.0	
PRS88003182      	2000	Q01	        -7.2	
PRS88003182      	2000	Q02	        -3.7	
PRS88003182      	2000	Q03	       -19.7	
PRS88003182      	2000	Q04	       -33.5	
PRS88003182      	2000	Q05	       -12.0	
PRS88003182      	2001	Q01	       -25.8	
PRS88003182      	2001	Q02	         6.7	
PRS88003182      	2001	Q03	       -14.1	
PRS88003182      	2001	Q04	       -47.9	
PRS88003182      	2001	Q05	       -20.4	
PRS88003182      	2002	Q01	       166.5	
PRS88003182      	2002	Q02	        31.2	
PRS88003182      	2002	Q03	        19.6	
PRS88003182      	2002	Q04	        63.5	
PRS88003182      	2002	Q05	        23.7	
PRS88003182      	2003	Q01	         0.9	
PRS88003182      	2003	Q02	        21.4	
PRS88003182      	2003	Q03	        29.0	
PRS88003182      	2003	Q04	        20.4	
PRS88003182      	2003	Q05	        23.6	
PRS88003182      	2004	Q01	        51.5	
PRS88003182      	2004	Q02	        27.9	
PRS88003182      	2004	Q03	        20.3	
PRS88003182      	2004	Q04	        -5.2	
PRS88003182      	2004	Q05	        28.1	
PRS88003182      	2005	Q01	        33.4	
PRS88003182      	2005	Q02	        30.5	
PRS88003182      	2005	Q03	       -17.2	
PRS88003182      	2005	Q04	        74.2	
PRS88003182      	2005	Q05	        17.7	
PRS88003182      	2006	Q01	        12.0	
PRS88003182      	2006	Q02	        -2.7	
PRS88003182      	2006	Q03	        39.6	
PRS88003182      	2006	Q04	       -23.4	
PRS88003182      	2006	Q05	        15.5	
PRS88003182      	2007	Q01	       -16.8	
PRS88003182      	2007	Q02	         6.5	
PRS88003182      	2007	Q03	       -36.7	
PRS88003182      	2007	Q04	        -0.1	
PRS88003182      	2007	Q05	        -9.5	
PRS88003182      	2008	Q01	       -29.8	
PRS88003182      	2008	Q02	        -2.9	
PRS88003182      	2008	Q03	        75.0	
PRS88003182      	2008	Q04	       -49.4	
PRS88003182      	2008	Q05	       -11.3	
PRS88003182      	2009	Q01	       -36.3	
PRS88003182      	2009	Q02	       -28.4	
PRS88003182      	2009	Q03	        36.2	
PRS88003182      	2009	Q04	        91.1	
PRS88003182      	2009	Q05	       -14.3	
PRS88003182      	2010	Q01	        52.0	
PRS88003182      	2010	Q02	        12.0	
PRS88003182      	2010	Q03	        59.7	
PRS88003182      	2010	Q04	       -15.4	
PRS88003182      	2010	Q05	        36.5	
PRS88003182      	2011	Q01	       -27.9	
PRS88003182      	2011	Q02	        73.5	
PRS88003182      	2011	Q03	         9.0	
PRS88003182      	2011	Q04	        13.8	
PRS88003182      	2011	Q05	         7.9	
PRS88003182      	2012	Q01	        12.5	
PRS88003182      	2012	Q02	        10.8	
PRS88003182      	2012	Q03	       -15.5	
PRS88003182      	2012	Q04	        13.2	
PRS88003182      	2012	Q05	        10.8	
PRS88003182      	2013	Q01	        27.3	
PRS88003182      	2013	Q02	         1.4	
PRS88003182      	2013	Q03	       -10.5	
PRS88003182      	2013	Q04	        -0.5	
PRS88003182      	2013	Q05	         5.9	
PRS88003182      	2014	Q01	       -24.9	
PRS88003182      	2014	Q02	        53.7	
PRS88003182      	2014	Q03	        38.0	
PRS88003182      	2014	Q04	         2.7	
PRS88003182      	2014	Q05	         4.1	
PRS88003182      	2015	Q01	       -20.7	
PRS88003182      	2015	Q02	        -6.2	
PRS88003182      	2015	Q03	        15.9	
PRS88003182      	2015	Q04	       -36.4	
PRS88003182      	2015	Q05	        -1.0	
PRS88003182      	2016	Q01	        38.3	
PRS88003182      	2016	Q02	       -27.6	
PRS88003182      	2016	Q03	         2.7	
PRS88003182      	2016	Q04	        -9.8	
PRS88003182      	2016	Q05	        -5.2	
PRS88003182      	2017	Q01	        17.7	
PRS88003182      	2017	Q02	         6.7	
PRS88003182      	2017	Q03	        -7.7	
PRS88003182      	2017	Q04	        11.6	
PRS88003182      	2017	Q05	         1.3	
PRS88003182      	2018	Q01	        13.6	
PRS88003182      	2018	Q02	        11.8	
PRS88003182      	2018	Q03	        23.7	
PRS88003182      	2018	Q04	        13.8	
PRS88003182      	2018	Q05	        10.9	
PRS88003182      	2019	Q01	       -31.5	
PRS88003182      	2019	Q02	        17.2	
PRS88003182      	2019	Q03	         8.1	
PRS88003182      	2019	Q04	        18.0	
PRS88003182      	2019	Q05	         1.3	
PRS88003182      	2020	Q01	       -32.2	
PRS88003182      	2020	Q02	       -36.9	
PRS88003182      	2020	Q03	       272.9	
PRS88003182      	2020	Q04	       -23.3	
PRS88003182      	2020	Q05	         2.3	
PRS88003182      	2021	Q01	        62.7	
PRS88003182      	2021	Q02	        55.1	
PRS88003182      	2021	Q03	         1.3	
PRS88003182      	2021	Q04	         2.1	
PRS88003182      	2021	Q05	        33.1	
PRS88003182      	2022	Q01	         3.5	
PRS88003182      	2022	Q02	        35.6	
PRS88003182      	2022	Q03	         3.1	
PRS88003183      	1995	Q01	      39.561	
PRS88003183      	1995	Q02	      40.138	
PRS88003183      	1995	Q03	      43.315	
PRS88003183      	1995	Q04	      43.916	
PRS88003183      	1995	Q05	      41.732	
PRS88003183      	1996	Q01	      45.898	
PRS88003183      	1996	Q02	      46.924	
PRS88003183      	1996	Q03	      47.519	
PRS88003183      	1996	Q04	      49.062	
PRS88003183      	1996	Q05	      47.351	
PRS88003183      	1997	Q01	      50.180	
PRS88003183      	1997	Q02	      50.804	
PRS88003183      	1997	Q03	      53.771	
PRS88003183      	1997	Q04	      52.470	
PRS88003183      	1997	Q05	      51.806	
PRS88003183      	1998	Q01	      48.135	
PRS88003183      	1998	Q02	      48.700	
PRS88003183      	1998	Q03	      50.391	
PRS88003183      	1998	Q04	      47.883	
PRS88003183      	1998	Q05	      48.777	
PRS88003183      	1999	Q01	      49.747	
PRS88003183      	1999	Q02	      49.445	
PRS88003183      	1999	Q03	      46.614	
PRS88003183      	1999	Q04	      45.397	
PRS88003183      	1999	Q05	      47.801	
PRS88003183      	2000	Q01	      44.558	
PRS88003183      	2000	Q02	      44.139	
PRS88003183      	2000	Q03	      41.780	
PRS88003183      	2000	Q04	      37.730	
PRS88003183      	2000	Q05	      42.052	
PRS88003183      	2001	Q01	      35.013	
PRS88003183      	2001	Q02	      35.586	
PRS88003183      	2001	Q03	      34.255	
PRS88003183      	2001	Q04	      29.100	
PRS88003183      	2001	Q05	      33.489	
PRS88003183      	2002	Q01	      37.179	
PRS88003183      	2002	Q02	      39.794	
PRS88003183      	2002	Q03	      41.613	
PRS88003183      	2002	Q04	      47.058	
PRS88003183      	2002	Q05	      41.411	
PRS88003183      	2003	Q01	      47.164	
PRS88003183      	2003	Q02	      49.511	
PRS88003183      	2003	Q03	      52.767	
PRS88003183      	2003	Q04	      55.279	
PRS88003183      	2003	Q05	      51.180	
PRS88003183      	2004	Q01	      61.325	
PRS88003183      	2004	Q02	      65.220	
PRS88003183      	2004	Q03	      68.299	
PRS88003183      	2004	Q04	      67.395	
PRS88003183      	2004	Q05	      65.560	
PRS88003183      	2005	Q01	      72.431	
PRS88003183      	2005	Q02	      77.421	
PRS88003183      	2005	Q03	      73.845	
PRS88003183      	2005	Q04	      84.839	
PRS88003183      	2005	Q05	      77.134	
PRS88003183      	2006	Q01	      87.284	
PRS88003183      	2006	Q02	      86.692	
PRS88003183      	2006	Q03	      94.231	
PRS88003183      	2006	Q04	      88.159	
PRS88003183      	2006	Q05	      89.091	
PRS88003183      	2007	Q01	      84.204	
PRS88003183      	2007	Q02	      85.548	
PRS88003183      	2007	Q03	      76.315	
PRS88003183      	2007	Q04	      76.287	
PRS88003183      	2007	Q05	      80.589	
PRS88003183      	2008	Q01	      69.826	
PRS88003183      	2008	Q02	      69.311	
PRS88003183      	2008	Q03	      79.715	
PRS88003183      	2008	Q04	      67.229	
PRS88003183      	2008	Q05	      71.520	
PRS88003183      	2009	Q01	      60.060	
PRS88003183      	2009	Q02	      55.252	
PRS88003183      	2009	Q03	      59.694	
PRS88003183      	2009	Q04	      70.183	
PRS88003183      	2009	Q05	      61.297	
PRS88003183      	2010	Q01	      77.934	
PRS88003183      	2010	Q02	      80.180	
PRS88003183      	2010	Q03	      90.130	
PRS88003183      	2010	Q04	      86.450	
PRS88003183      	2010	Q05	      83.674	
PRS88003183      	2011	Q01	      79.672	
PRS88003183      	2011	Q02	      91.444	
PRS88003183      	2011	Q03	      93.439	
PRS88003183      	2011	Q04	      96.501	
PRS88003183      	2011	Q05	      90.264	
PRS88003183      	2012	Q01	      99.395	
PRS88003183      	2012	Q02	     101.978	
PRS88003183      	2012	Q03	      97.775	
PRS88003183      	2012	Q04	     100.852	
PRS88003183      	2012	Q05	     100.000	
PRS88003183      	2013	Q01	     107.133	
PRS88003183      	2013	Q02	     107.515	
PRS88003183      	2013	Q03	     104.571	
PRS88003183      	2013	Q04	     104.437	
PRS88003183      	2013	Q05	     105.914	
PRS88003183      	2014	Q01	      97.206	
PRS88003183      	2014	Q02	     108.232	
PRS88003183      	2014	Q03	     117.316	
PRS88003183      	2014	Q04	     118.107	
PRS88003183      	2014	Q05	     110.215	
PRS88003183      	2015	Q01	     111.458	
PRS88003183      	2015	Q02	     109.703	
PRS88003183      	2015	Q03	     113.829	
PRS88003183      	2015	Q04	     101.662	
PRS88003183      	2015	Q05	     109.163	
PRS88003183      	2016	Q01	     110.240	
PRS88003183      	2016	Q02	     101.681	
PRS88003183      	2016	Q03	     102.371	
PRS88003183      	2016	Q04	      99.772	
PRS88003183      	2016	Q05	     103.516	
PRS88003183      	2017	Q01	     103.929	
PRS88003183      	2017	Q02	     105.626	
PRS88003183      	2017	Q03	     103.536	
PRS88003183      	2017	Q04	     106.423	
PRS88003183      	2017	Q05	     104.879	
PRS88003183      	2018	Q01	     109.877	
PRS88003183      	2018	Q02	     112.979	
PRS88003183      	2018	Q03	     119.150	
PRS88003183      	2018	Q04	     123.063	
PRS88003183      	2018	Q05	     116.267	
PRS88003183      	2019	Q01	     111.938	
PRS88003183      	2019	Q02	     116.462	
PRS88003183      	2019	Q03	     118.757	
PRS88003183      	2019	Q04	     123.766	
PRS88003183      	2019	Q05	     117.731	
PRS88003183      	2020	Q01	     112.309	
PRS88003183      	2020	Q02	     100.099	
PRS88003183      	2020	Q03	     139.096	
PRS88003183      	2020	Q04	     130.161	
PRS88003183      	2020	Q05	     120.416	
PRS88003183      	2021	Q01	     147.009	
PRS88003183      	2021	Q02	     164.067	
PRS88003183      	2021	Q03	     164.584	
PRS88003183      	2021	Q04	     165.439	
PRS88003183      	2021	Q05	     160.275	
PRS88003183      	2022	Q01	     166.860	
PRS88003183      	2022	Q02	     180.070	
PRS88003183      	2022	Q03	     181.465	
PRS88003191      	1995	Q01	         8.5	
PRS88003191      	1995	Q02	         4.9	
PRS88003191      	1995	Q03	         7.6	
PRS88003191      	1995	Q04	         3.0	
PRS88003191      	1995	Q05	         5.9	
PRS88003191      	1996	Q01	        10.4	
PRS88003191      	1996	Q02	        10.4	
PRS88003191      	1996	Q03	         3.6	
PRS88003191      	1996	Q04	         4.9	
PRS88003191      	1996	Q05	         7.2	
PRS88003191      	1997	Q01	         2.6	
PRS88003191      	1997	Q02	         1.6	
PRS88003191      	1997	Q03	         5.9	
PRS88003191      	1997	Q04	         0.2	
PRS88003191      	1997	Q05	         2.6	
PRS88003191      	1998	Q01	        -9.6	
PRS88003191      	1998	Q02	        -9.5	
PRS88003191      	1998	Q03	       -11.0	
PRS88003191      	1998	Q04	       -12.7	
PRS88003191      	1998	Q05	       -10.7	
PRS88003191      	1999	Q01	        -2.3	
PRS88003191      	1999	Q02	        -3.4	
PRS88003191      	1999	Q03	       -11.2	
PRS88003191      	1999	Q04	        -9.9	
PRS88003191      	1999	Q05	        -6.7	
PRS88003191      	2000	Q01	       -15.5	
PRS88003191      	2000	Q02	       -15.0	
PRS88003191      	2000	Q03	       -14.8	
PRS88003191      	2000	Q04	       -19.3	
PRS88003191      	2000	Q05	       -16.1	
PRS88003191      	2001	Q01	       -20.0	
PRS88003191      	2001	Q02	       -18.0	
PRS88003191      	2001	Q03	       -15.5	
PRS88003191      	2001	Q04	       -20.3	
PRS88003191      	2001	Q05	       -18.4	
PRS88003191      	2002	Q01	         6.5	
PRS88003191      	2002	Q02	        11.3	
PRS88003191      	2002	Q03	        20.0	
PRS88003191      	2002	Q04	        57.7	
PRS88003191      	2002	Q05	        22.5	
PRS88003191      	2003	Q01	        25.2	
PRS88003191      	2003	Q02	        22.4	
PRS88003191      	2003	Q03	        23.4	
PRS88003191      	2003	Q04	        13.7	
PRS88003191      	2003	Q05	        20.9	
PRS88003191      	2004	Q01	        23.8	
PRS88003191      	2004	Q02	        25.3	
PRS88003191      	2004	Q03	        22.7	
PRS88003191      	2004	Q04	        17.2	
PRS88003191      	2004	Q05	        22.1	
PRS88003191      	2005	Q01	        13.4	
PRS88003191      	2005	Q02	        14.1	
PRS88003191      	2005	Q03	         6.2	
PRS88003191      	2005	Q04	        20.3	
PRS88003191      	2005	Q05	        13.5	
PRS88003191      	2006	Q01	        15.2	
PRS88003191      	2006	Q02	         8.6	
PRS88003191      	2006	Q03	        21.6	
PRS88003191      	2006	Q04	         1.2	
PRS88003191      	2006	Q05	        11.2	
PRS88003191      	2007	Q01	        -5.3	
PRS88003191      	2007	Q02	        -3.6	
PRS88003191      	2007	Q03	       -18.6	
PRS88003191      	2007	Q04	       -13.4	
PRS88003191      	2007	Q05	       -10.4	
PRS88003191      	2008	Q01	       -16.1	
PRS88003191      	2008	Q02	       -17.9	
PRS88003191      	2008	Q03	         3.2	
PRS88003191      	2008	Q04	        -9.0	
PRS88003191      	2008	Q05	       -10.3	
PRS88003191      	2009	Q01	        -6.3	
PRS88003191      	2009	Q02	       -13.0	
PRS88003191      	2009	Q03	       -18.0	
PRS88003191      	2009	Q04	         7.6	
PRS88003191      	2009	Q05	        -7.7	
PRS88003191      	2010	Q01	        24.8	
PRS88003191      	2010	Q02	        38.2	
PRS88003191      	2010	Q03	        42.7	
PRS88003191      	2010	Q04	        20.1	
PRS88003191      	2010	Q05	        30.8	
PRS88003191      	2011	Q01	        -0.1	
PRS88003191      	2011	Q02	        10.7	
PRS88003191      	2011	Q03	         1.5	
PRS88003191      	2011	Q04	         8.1	
PRS88003191      	2011	Q05	         5.1	
PRS88003191      	2012	Q01	        18.8	
PRS88003191      	2012	Q02	         7.5	
PRS88003191      	2012	Q03	         2.5	
PRS88003191      	2012	Q04	         0.7	
PRS88003191      	2012	Q05	         6.9	
PRS88003191      	2013	Q01	         5.4	
PRS88003191      	2013	Q02	         2.7	
PRS88003191      	2013	Q03	         3.4	
PRS88003191      	2013	Q04	         1.7	
PRS88003191      	2013	Q05	         3.3	
PRS88003191      	2014	Q01	       -10.8	
PRS88003191      	2014	Q02	        -1.3	
PRS88003191      	2014	Q03	         7.9	
PRS88003191      	2014	Q04	         7.9	
PRS88003191      	2014	Q05	         0.9	
PRS88003191      	2015	Q01	         9.3	
PRS88003191      	2015	Q02	        -2.1	
PRS88003191      	2015	Q03	        -5.3	
PRS88003191      	2015	Q04	       -14.9	
PRS88003191      	2015	Q05	        -3.8	
PRS88003191      	2016	Q01	        -2.4	
PRS88003191      	2016	Q02	        -7.2	
PRS88003191      	2016	Q03	       -10.3	
PRS88003191      	2016	Q04	        -2.4	
PRS88003191      	2016	Q05	        -5.6	
PRS88003191      	2017	Q01	        -6.5	
PRS88003191      	2017	Q02	         0.2	
PRS88003191      	2017	Q03	        -1.6	
PRS88003191      	2017	Q04	         3.0	
PRS88003191      	2017	Q05	        -1.4	
PRS88003191      	2018	Q01	         2.2	
PRS88003191      	2018	Q02	         4.8	
PRS88003191      	2018	Q03	        10.9	
PRS88003191      	2018	Q04	        11.3	
PRS88003191      	2018	Q05	         7.3	
PRS88003191      	2019	Q01	        -0.7	
PRS88003191      	2019	Q02	        -0.2	
PRS88003191      	2019	Q03	        -2.5	
PRS88003191      	2019	Q04	        -1.6	
PRS88003191      	2019	Q05	        -1.2	
PRS88003191      	2020	Q01	        -1.2	
PRS88003191      	2020	Q02	        -3.0	
PRS88003191      	2020	Q03	        23.7	
PRS88003191      	2020	Q04	         6.2	
PRS88003191      	2020	Q05	         6.6	
PRS88003191      	2021	Q01	        29.1	
PRS88003191      	2021	Q02	        40.0	
PRS88003191      	2021	Q03	         7.4	
PRS88003191      	2021	Q04	        20.3	
PRS88003191      	2021	Q05	        22.9	
PRS88003191      	2022	Q01	         9.6	
PRS88003191      	2022	Q02	         7.4	
PRS88003191      	2022	Q03	         8.2	R
PRS88003192      	1995	Q01	       -13.8	
PRS88003192      	1995	Q02	         2.0	
PRS88003192      	1995	Q03	        26.7	
PRS88003192      	1995	Q04	         1.0	
PRS88003192      	1995	Q05	         5.9	
PRS88003192      	1996	Q01	        13.6	
PRS88003192      	1996	Q02	         2.2	
PRS88003192      	1996	Q03	        -2.0	
PRS88003192      	1996	Q04	         6.5	
PRS88003192      	1996	Q05	         7.2	
PRS88003192      	1997	Q01	         4.1	
PRS88003192      	1997	Q02	        -1.8	
PRS88003192      	1997	Q03	        15.5	
PRS88003192      	1997	Q04	       -14.7	
PRS88003192      	1997	Q05	         2.6	
PRS88003192      	1998	Q01	       -30.9	
PRS88003192      	1998	Q02	        -1.3	
PRS88003192      	1998	Q03	         7.9	
PRS88003192      	1998	Q04	       -21.0	
PRS88003192      	1998	Q05	       -10.7	
PRS88003192      	1999	Q01	         8.6	
PRS88003192      	1999	Q02	        -5.7	
PRS88003192      	1999	Q03	       -23.0	
PRS88003192      	1999	Q04	       -16.2	
PRS88003192      	1999	Q05	        -6.7	
PRS88003192      	2000	Q01	       -16.1	
PRS88003192      	2000	Q02	        -3.6	
PRS88003192      	2000	Q03	       -22.3	
PRS88003192      	2000	Q04	       -32.4	
PRS88003192      	2000	Q05	       -16.1	
PRS88003192      	2001	Q01	       -19.2	
PRS88003192      	2001	Q02	         6.4	
PRS88003192      	2001	Q03	       -12.1	
PRS88003192      	2001	Q04	       -46.7	
PRS88003192      	2001	Q05	       -18.4	
PRS88003192      	2002	Q01	       158.1	
PRS88003192      	2002	Q02	        26.8	
PRS88003192      	2002	Q03	        18.9	
PRS88003192      	2002	Q04	        58.9	
PRS88003192      	2002	Q05	        22.5	
PRS88003192      	2003	Q01	         2.7	
PRS88003192      	2003	Q02	        15.8	
PRS88003192      	2003	Q03	        22.6	
PRS88003192      	2003	Q04	        14.8	
PRS88003192      	2003	Q05	        20.9	
PRS88003192      	2004	Q01	        44.1	
PRS88003192      	2004	Q02	        21.6	
PRS88003192      	2004	Q03	        12.5	
PRS88003192      	2004	Q04	        -4.2	
PRS88003192      	2004	Q05	        22.1	
PRS88003192      	2005	Q01	        26.1	
PRS88003192      	2005	Q02	        24.5	
PRS88003192      	2005	Q03	       -15.3	
PRS88003192      	2005	Q04	        57.7	
PRS88003192      	2005	Q05	        13.5	
PRS88003192      	2006	Q01	         6.1	
PRS88003192      	2006	Q02	        -2.0	
PRS88003192      	2006	Q03	        33.1	
PRS88003192      	2006	Q04	       -24.3	
PRS88003192      	2006	Q05	        11.2	
PRS88003192      	2007	Q01	       -18.5	
PRS88003192      	2007	Q02	         5.2	
PRS88003192      	2007	Q03	       -32.4	
PRS88003192      	2007	Q04	        -3.1	
PRS88003192      	2007	Q05	       -10.4	
PRS88003192      	2008	Q01	       -28.2	
PRS88003192      	2008	Q02	        -3.5	
PRS88003192      	2008	Q03	        68.6	
PRS88003192      	2008	Q04	       -41.4	
PRS88003192      	2008	Q05	       -10.3	
PRS88003192      	2009	Q01	       -19.0	
PRS88003192      	2009	Q02	       -28.3	
PRS88003192      	2009	Q03	        32.8	
PRS88003192      	2009	Q04	        73.8	
PRS88003192      	2009	Q05	        -7.7	
PRS88003192      	2010	Q01	        46.6	
PRS88003192      	2010	Q02	         7.8	
PRS88003192      	2010	Q03	        51.0	
PRS88003192      	2010	Q04	       -12.7	
PRS88003192      	2010	Q05	        30.8	
PRS88003192      	2011	Q01	       -29.9	
PRS88003192      	2011	Q02	        62.6	
PRS88003192      	2011	Q03	         6.7	
PRS88003192      	2011	Q04	        12.1	
PRS88003192      	2011	Q05	         5.1	
PRS88003192      	2012	Q01	         2.6	
PRS88003192      	2012	Q02	         9.0	
PRS88003192      	2012	Q03	       -12.1	
PRS88003192      	2012	Q04	         4.8	
PRS88003192      	2012	Q05	         6.9	
PRS88003192      	2013	Q01	        23.1	
PRS88003192      	2013	Q02	        -2.0	
PRS88003192      	2013	Q03	        -9.5	
PRS88003192      	2013	Q04	        -2.0	
PRS88003192      	2013	Q05	         3.3	
PRS88003192      	2014	Q01	       -27.0	
PRS88003192      	2014	Q02	        46.9	
PRS88003192      	2014	Q03	        28.9	
PRS88003192      	2014	Q04	        -1.9	
PRS88003192      	2014	Q05	         0.9	
PRS88003192      	2015	Q01	       -23.1	
PRS88003192      	2015	Q02	        -5.7	
PRS88003192      	2015	Q03	        12.9	
PRS88003192      	2015	Q04	       -35.8	
PRS88003192      	2015	Q05	        -3.8	
PRS88003192      	2016	Q01	        32.8	
PRS88003192      	2016	Q02	       -23.1	
PRS88003192      	2016	Q03	        -1.1	
PRS88003192      	2016	Q04	       -10.1	
PRS88003192      	2016	Q05	        -5.6	
PRS88003192      	2017	Q01	        11.7	
PRS88003192      	2017	Q02	         1.4	
PRS88003192      	2017	Q03	        -7.9	
PRS88003192      	2017	Q04	         8.1	
PRS88003192      	2017	Q05	        -1.4	
PRS88003192      	2018	Q01	         7.9	
