series_id        	year	period	       value	footnote_codes
PRS32006032      	2015	Q04	         0.5	
PRS32006032      	2015	Q05	         1.7	
PRS32006032      	2016	Q01	        -2.4	
PRS32006032      	2016	Q02	         4.6	
PRS32006032      	2016	Q03	         3.9	
PRS32006032      	2016	Q04	        -4.0	
PRS32006032      	2016	Q05	         0.8	
PRS32006032      	2017	Q01	         0.7	
PRS32006032      	2017	Q02	         2.2	
PRS32006032      	2017	Q03	         6.9	
PRS32006032      	2017	Q04	         0.0	
PRS32006032      	2017	Q05	         1.5	
PRS32006032      	2018	Q01	        -1.9	
PRS32006032      	2018	Q02	        -0.5	
PRS32006032      	2018	Q03	         5.3	
PRS32006032      	2018	Q04	         0.4	
PRS32006032      	2018	Q05	         1.1	
PRS32006032      	2019	Q01	        -3.9	
PRS32006032      	2019	Q02	         1.0	
PRS32006032      	2019	Q03	         1.3	
PRS32006032      	2019	Q04	        -2.3	
PRS32006032      	2019	Q05	         0.0	
PRS32006032      	2020	Q01	        -4.1	
PRS32006032      	2020	Q02	       -29.8	
PRS32006032      	2020	Q03	        20.6	
PRS32006032      	2020	Q04	        12.5	
PRS32006032      	2020	Q05	        -4.8	
PRS32006032      	2021	Q01	        -2.5	
PRS32006032      	2021	Q02	         2.7	
PRS32006032      	2021	Q03	         3.3	
PRS32006032      	2021	Q04	         9.8	
PRS32006032      	2021	Q05	         3.2	
PRS32006032      	2022	Q01	         5.1	
PRS32006032      	2022	Q02	        -0.2	
PRS32006032      	2022	Q03	        -1.9	R
PRS32006033      	1987	Q01	     145.152	
PRS32006033      	1987	Q02	     145.339	
PRS32006033      	1987	Q03	     146.638	
PRS32006033      	1987	Q04	     147.926	
PRS32006033      	1987	Q05	     146.627	
PRS32006033      	1988	Q01	     148.586	
PRS32006033      	1988	Q02	     148.201	
PRS32006033      	1988	Q03	     148.465	
PRS32006033      	1988	Q04	     148.850	
PRS32006033      	1988	Q05	     148.905	
PRS32006033      	1989	Q01	     149.873	
PRS32006033      	1989	Q02	     151.040	
PRS32006033      	1989	Q03	     150.743	
PRS32006033      	1989	Q04	     149.532	
PRS32006033      	1989	Q05	     150.677	
PRS32006033      	1990	Q01	     148.399	
PRS32006033      	1990	Q02	     148.509	
PRS32006033      	1990	Q03	     147.562	
PRS32006033      	1990	Q04	     146.506	
PRS32006033      	1990	Q05	     148.113	
PRS32006033      	1991	Q01	     145.240	
PRS32006033      	1991	Q02	     144.635	
PRS32006033      	1991	Q03	     145.670	
PRS32006033      	1991	Q04	     146.924	
PRS32006033      	1991	Q05	     145.978	
PRS32006033      	1992	Q01	     145.802	
PRS32006033      	1992	Q02	     147.254	
PRS32006033      	1992	Q03	     145.428	
PRS32006033      	1992	Q04	     146.924	
PRS32006033      	1992	Q05	     146.715	
PRS32006033      	1993	Q01	     147.496	
PRS32006033      	1993	Q02	     148.564	
PRS32006033      	1993	Q03	     148.113	
PRS32006033      	1993	Q04	     148.487	
PRS32006033      	1993	Q05	     148.542	
PRS32006033      	1994	Q01	     148.344	
PRS32006033      	1994	Q02	     149.499	
PRS32006033      	1994	Q03	     150.116	
PRS32006033      	1994	Q04	     150.930	
PRS32006033      	1994	Q05	     150.105	
PRS32006033      	1995	Q01	     150.490	
PRS32006033      	1995	Q02	     148.531	
PRS32006033      	1995	Q03	     147.706	
PRS32006033      	1995	Q04	     147.276	
PRS32006033      	1995	Q05	     148.872	
PRS32006033      	1996	Q01	     144.591	
PRS32006033      	1996	Q02	     145.813	
PRS32006033      	1996	Q03	     146.396	
PRS32006033      	1996	Q04	     146.781	
PRS32006033      	1996	Q05	     146.264	
PRS32006033      	1997	Q01	     146.506	
PRS32006033      	1997	Q02	     146.286	
PRS32006033      	1997	Q03	     145.758	
PRS32006033      	1997	Q04	     147.485	
PRS32006033      	1997	Q05	     146.880	
PRS32006033      	1998	Q01	     147.045	
PRS32006033      	1998	Q02	     146.957	
PRS32006033      	1998	Q03	     144.393	
PRS32006033      	1998	Q04	     144.393	
PRS32006033      	1998	Q05	     146.066	
PRS32006033      	1999	Q01	     143.755	
PRS32006033      	1999	Q02	     143.216	
PRS32006033      	1999	Q03	     141.818	
PRS32006033      	1999	Q04	     140.596	
PRS32006033      	1999	Q05	     142.709	
PRS32006033      	2000	Q01	     140.740	
PRS32006033      	2000	Q02	     140.497	
PRS32006033      	2000	Q03	     139.815	
PRS32006033      	2000	Q04	     136.602	
PRS32006033      	2000	Q05	     139.771	
PRS32006033      	2001	Q01	     135.138	
PRS32006033      	2001	Q02	     132.574	
PRS32006033      	2001	Q03	     131.363	
PRS32006033      	2001	Q04	     128.073	
PRS32006033      	2001	Q05	     132.112	
PRS32006033      	2002	Q01	     126.268	
PRS32006033      	2002	Q02	     125.388	
PRS32006033      	2002	Q03	     124.232	
PRS32006033      	2002	Q04	     123.935	
PRS32006033      	2002	Q05	     125.267	
PRS32006033      	2003	Q01	     121.943	
PRS32006033      	2003	Q02	     120.051	
PRS32006033      	2003	Q03	     118.301	
PRS32006033      	2003	Q04	     118.532	
PRS32006033      	2003	Q05	     120.007	
PRS32006033      	2004	Q01	     118.136	
PRS32006033      	2004	Q02	     117.123	
PRS32006033      	2004	Q03	     116.188	
PRS32006033      	2004	Q04	     115.462	
PRS32006033      	2004	Q05	     117.024	
PRS32006033      	2005	Q01	     114.625	
PRS32006033      	2005	Q02	     113.591	
PRS32006033      	2005	Q03	     112.578	
PRS32006033      	2005	Q04	     113.701	
PRS32006033      	2005	Q05	     113.910	
PRS32006033      	2006	Q01	     114.559	
PRS32006033      	2006	Q02	     114.229	
PRS32006033      	2006	Q03	     113.778	
PRS32006033      	2006	Q04	     112.281	
PRS32006033      	2006	Q05	     114.152	
PRS32006033      	2007	Q01	     112.160	
PRS32006033      	2007	Q02	     112.887	
PRS32006033      	2007	Q03	     112.787	
PRS32006033      	2007	Q04	     112.501	
PRS32006033      	2007	Q05	     112.655	
PRS32006033      	2008	Q01	     110.774	
PRS32006033      	2008	Q02	     110.322	
PRS32006033      	2008	Q03	     108.419	
PRS32006033      	2008	Q04	     104.611	
PRS32006033      	2008	Q05	     108.595	
PRS32006033      	2009	Q01	     100.682	
PRS32006033      	2009	Q02	      98.525	
PRS32006033      	2009	Q03	      98.327	
PRS32006033      	2009	Q04	      98.349	
PRS32006033      	2009	Q05	      98.933	
PRS32006033      	2010	Q01	      98.944	
PRS32006033      	2010	Q02	     100.000	
PRS32006033      	2010	Q03	      99.670	
PRS32006033      	2010	Q04	      99.197	
PRS32006033      	2010	Q05	      99.450	
PRS32006033      	2011	Q01	      98.900	
PRS32006033      	2011	Q02	      99.131	
PRS32006033      	2011	Q03	      98.734	
PRS32006033      	2011	Q04	      98.900	
PRS32006033      	2011	Q05	      98.966	
PRS32006033      	2012	Q01	      99.439	
PRS32006033      	2012	Q02	      99.329	
PRS32006033      	2012	Q03	     100.649	
PRS32006033      	2012	Q04	     100.330	
PRS32006033      	2012	Q05	     100.000	
PRS32006033      	2013	Q01	     100.176	
PRS32006033      	2013	Q02	      99.692	
PRS32006033      	2013	Q03	     100.308	
PRS32006033      	2013	Q04	     100.275	
PRS32006033      	2013	Q05	     100.099	
PRS32006033      	2014	Q01	      99.901	
PRS32006033      	2014	Q02	     100.132	
PRS32006033      	2014	Q03	      99.912	
PRS32006033      	2014	Q04	     101.926	
PRS32006033      	2014	Q05	     100.539	
PRS32006033      	2015	Q01	     101.838	
PRS32006033      	2015	Q02	     101.750	
PRS32006033      	2015	Q03	     102.619	
PRS32006033      	2015	Q04	     102.751	
PRS32006033      	2015	Q05	     102.278	
PRS32006033      	2016	Q01	     102.124	
PRS32006033      	2016	Q02	     103.268	
PRS32006033      	2016	Q03	     104.248	
PRS32006033      	2016	Q04	     103.191	
PRS32006033      	2016	Q05	     103.125	
PRS32006033      	2017	Q01	     103.378	
PRS32006033      	2017	Q02	     103.951	
PRS32006033      	2017	Q03	     105.689	
PRS32006033      	2017	Q04	     105.678	
PRS32006033      	2017	Q05	     104.688	
PRS32006033      	2018	Q01	     105.172	
PRS32006033      	2018	Q02	     105.051	
PRS32006033      	2018	Q03	     106.416	
PRS32006033      	2018	Q04	     106.526	
PRS32006033      	2018	Q05	     105.822	
PRS32006033      	2019	Q01	     105.480	
PRS32006033      	2019	Q02	     105.755	
PRS32006033      	2019	Q03	     106.108	
PRS32006033      	2019	Q04	     105.480	
PRS32006033      	2019	Q05	     105.777	
PRS32006033      	2020	Q01	     104.369	
PRS32006033      	2020	Q02	      95.532	
PRS32006033      	2020	Q03	     100.110	
PRS32006033      	2020	Q04	     103.103	
PRS32006033      	2020	Q05	     100.682	
PRS32006033      	2021	Q01	     102.443	
PRS32006033      	2021	Q02	     103.125	
PRS32006033      	2021	Q03	     103.973	
PRS32006033      	2021	Q04	     106.438	
PRS32006033      	2021	Q05	     103.896	
PRS32006033      	2022	Q01	     107.780	
PRS32006033      	2022	Q02	     107.736	
PRS32006033      	2022	Q03	     107.208	R
PRS32006041      	1988	Q01	         4.8	
PRS32006041      	1988	Q02	         3.1	
PRS32006041      	1988	Q03	         1.6	
PRS32006041      	1988	Q04	         1.2	
PRS32006041      	1988	Q05	         2.7	
PRS32006041      	1989	Q01	         2.0	
PRS32006041      	1989	Q02	         1.7	
PRS32006041      	1989	Q03	         0.8	
PRS32006041      	1989	Q04	         1.0	
PRS32006041      	1989	Q05	         1.4	
PRS32006041      	1990	Q01	         0.8	
PRS32006041      	1990	Q02	         0.5	
PRS32006041      	1990	Q03	         1.5	
PRS32006041      	1990	Q04	         0.8	
PRS32006041      	1990	Q05	         0.9	
PRS32006041      	1991	Q01	        -1.2	
PRS32006041      	1991	Q02	        -0.3	
PRS32006041      	1991	Q03	         0.7	
PRS32006041      	1991	Q04	         0.9	
PRS32006041      	1991	Q05	         0.0	
PRS32006041      	1992	Q01	         2.6	
PRS32006041      	1992	Q02	         3.1	
PRS32006041      	1992	Q03	         2.9	
PRS32006041      	1992	Q04	         2.9	
PRS32006041      	1992	Q05	         2.9	
PRS32006041      	1993	Q01	         3.3	
PRS32006041      	1993	Q02	         2.4	
PRS32006041      	1993	Q03	         1.7	
PRS32006041      	1993	Q04	         1.6	
PRS32006041      	1993	Q05	         2.3	
PRS32006041      	1994	Q01	         1.3	
PRS32006041      	1994	Q02	         2.8	
PRS32006041      	1994	Q03	         3.0	
PRS32006041      	1994	Q04	         4.0	
PRS32006041      	1994	Q05	         2.8	
PRS32006041      	1995	Q01	         3.6	
PRS32006041      	1995	Q02	         1.2	
PRS32006041      	1995	Q03	         0.4	
PRS32006041      	1995	Q04	        -1.1	
PRS32006041      	1995	Q05	         1.0	
PRS32006041      	1996	Q01	        -1.8	
PRS32006041      	1996	Q02	        -0.3	
PRS32006041      	1996	Q03	         1.0	
PRS32006041      	1996	Q04	         2.3	
PRS32006041      	1996	Q05	         0.3	
PRS32006041      	1997	Q01	         4.1	
PRS32006041      	1997	Q02	         3.6	
PRS32006041      	1997	Q03	         3.9	
PRS32006041      	1997	Q04	         3.6	
PRS32006041      	1997	Q05	         3.8	
PRS32006041      	1998	Q01	         2.8	
PRS32006041      	1998	Q02	         2.4	
PRS32006041      	1998	Q03	         0.7	
PRS32006041      	1998	Q04	        -0.7	
PRS32006041      	1998	Q05	         1.3	
PRS32006041      	1999	Q01	         0.1	
PRS32006041      	1999	Q02	         0.3	
PRS32006041      	1999	Q03	         0.1	
PRS32006041      	1999	Q04	         3.0	
PRS32006041      	1999	Q05	         0.9	
PRS32006041      	2000	Q01	         1.5	
PRS32006041      	2000	Q02	         1.7	
PRS32006041      	2000	Q03	         1.4	
PRS32006041      	2000	Q04	        -1.6	
PRS32006041      	2000	Q05	         0.7	
PRS32006041      	2001	Q01	        -2.7	
PRS32006041      	2001	Q02	        -4.2	
PRS32006041      	2001	Q03	        -4.0	
PRS32006041      	2001	Q04	        -2.9	
PRS32006041      	2001	Q05	        -3.5	
PRS32006041      	2002	Q01	        -0.7	
PRS32006041      	2002	Q02	         1.7	
PRS32006041      	2002	Q03	         2.8	
PRS32006041      	2002	Q04	         2.1	
PRS32006041      	2002	Q05	         1.5	
PRS32006041      	2003	Q01	         1.9	
PRS32006041      	2003	Q02	         0.2	
PRS32006041      	2003	Q03	        -0.5	
PRS32006041      	2003	Q04	         0.0	
PRS32006041      	2003	Q05	         0.4	
PRS32006041      	2004	Q01	        -0.5	
PRS32006041      	2004	Q02	         1.3	
PRS32006041      	2004	Q03	         2.6	
PRS32006041      	2004	Q04	         3.7	
PRS32006041      	2004	Q05	         1.8	
PRS32006041      	2005	Q01	         4.7	
PRS32006041      	2005	Q02	         3.8	
PRS32006041      	2005	Q03	         1.8	
PRS32006041      	2005	Q04	         0.0	
PRS32006041      	2005	Q05	         2.6	
PRS32006041      	2006	Q01	        -0.3	
PRS32006041      	2006	Q02	        -1.1	
PRS32006041      	2006	Q03	         0.5	
PRS32006041      	2006	Q04	         1.2	
PRS32006041      	2006	Q05	         0.1	
PRS32006041      	2007	Q01	         1.3	
PRS32006041      	2007	Q02	         2.1	
PRS32006041      	2007	Q03	         1.8	
PRS32006041      	2007	Q04	         1.1	
PRS32006041      	2007	Q05	         1.6	
PRS32006041      	2008	Q01	        -1.0	
PRS32006041      	2008	Q02	        -3.1	
PRS32006041      	2008	Q03	        -6.1	
PRS32006041      	2008	Q04	        -8.6	
PRS32006041      	2008	Q05	        -4.7	
PRS32006041      	2009	Q01	       -10.5	
PRS32006041      	2009	Q02	        -9.1	
PRS32006041      	2009	Q03	        -5.3	
PRS32006041      	2009	Q04	        -1.2	
PRS32006041      	2009	Q05	        -6.6	
PRS32006041      	2010	Q01	         3.1	
PRS32006041      	2010	Q02	         5.2	
PRS32006041      	2010	Q03	         4.6	
PRS32006041      	2010	Q04	         3.3	
PRS32006041      	2010	Q05	         4.1	
PRS32006041      	2011	Q01	         2.0	
PRS32006041      	2011	Q02	         0.2	
PRS32006041      	2011	Q03	         0.1	
PRS32006041      	2011	Q04	         0.0	
PRS32006041      	2011	Q05	         0.6	
PRS32006041      	2012	Q01	         0.3	
PRS32006041      	2012	Q02	         0.0	
PRS32006041      	2012	Q03	         0.0	
PRS32006041      	2012	Q04	         0.6	
PRS32006041      	2012	Q05	         0.2	
PRS32006041      	2013	Q01	         1.4	
PRS32006041      	2013	Q02	         2.2	
PRS32006041      	2013	Q03	         2.0	
PRS32006041      	2013	Q04	         1.4	
PRS32006041      	2013	Q05	         1.8	
PRS32006041      	2014	Q01	        -0.1	
PRS32006041      	2014	Q02	         0.3	
PRS32006041      	2014	Q03	         0.5	
PRS32006041      	2014	Q04	         0.7	
PRS32006041      	2014	Q05	         0.4	
PRS32006041      	2015	Q01	         0.7	
PRS32006041      	2015	Q02	         0.0	
PRS32006041      	2015	Q03	         0.4	
PRS32006041      	2015	Q04	         0.7	
PRS32006041      	2015	Q05	         0.5	
PRS32006041      	2016	Q01	         2.0	
PRS32006041      	2016	Q02	         1.7	
PRS32006041      	2016	Q03	         0.9	
PRS32006041      	2016	Q04	         0.2	
PRS32006041      	2016	Q05	         1.2	
PRS32006041      	2017	Q01	        -1.4	
PRS32006041      	2017	Q02	        -0.7	
PRS32006041      	2017	Q03	        -1.2	
PRS32006041      	2017	Q04	        -0.2	R
PRS32006041      	2017	Q05	        -0.9	
PRS32006041      	2018	Q01	         0.4	R
PRS32006041      	2018	Q02	         1.0	R
PRS32006041      	2018	Q03	         2.5	R
PRS32006041      	2018	Q04	         1.0	
PRS32006041      	2018	Q05	         1.2	
PRS32006041      	2019	Q01	         0.8	
PRS32006041      	2019	Q02	        -0.9	R
PRS32006041      	2019	Q03	        -1.7	R
PRS32006041      	2019	Q04	        -1.5	R
PRS32006041      	2019	Q05	        -0.8	R
PRS32006041      	2020	Q01	        -1.6	R
PRS32006041      	2020	Q02	        -9.5	
PRS32006041      	2020	Q03	        -5.4	
PRS32006041      	2020	Q04	        -3.2	
PRS32006041      	2020	Q05	        -4.9	
PRS32006041      	2021	Q01	        -3.0	
PRS32006041      	2021	Q02	         9.1	
PRS32006041      	2021	Q03	         4.5	
PRS32006041      	2021	Q04	         3.9	
PRS32006041      	2021	Q05	         3.5	
PRS32006041      	2022	Q01	         4.7	R
PRS32006041      	2022	Q02	         2.4	
PRS32006041      	2022	Q03	         2.0	R
PRS32006042      	1987	Q02	         7.3	
PRS32006042      	1987	Q03	         7.4	
PRS32006042      	1987	Q04	         4.1	
PRS32006042      	1988	Q01	         0.6	
PRS32006042      	1988	Q02	         0.6	
PRS32006042      	1988	Q03	         1.1	
PRS32006042      	1988	Q04	         2.3	
PRS32006042      	1988	Q05	         2.7	
PRS32006042      	1989	Q01	         4.1	
PRS32006042      	1989	Q02	        -0.5	
PRS32006042      	1989	Q03	        -2.7	
PRS32006042      	1989	Q04	         3.1	
PRS32006042      	1989	Q05	         1.4	
PRS32006042      	1990	Q01	         3.4	
PRS32006042      	1990	Q02	        -1.6	
PRS32006042      	1990	Q03	         1.3	
PRS32006042      	1990	Q04	         0.0	
PRS32006042      	1990	Q05	         0.9	
PRS32006042      	1991	Q01	        -4.6	
PRS32006042      	1991	Q02	         2.4	
PRS32006042      	1991	Q03	         5.3	
PRS32006042      	1991	Q04	         0.8	
PRS32006042      	1991	Q05	         0.0	
PRS32006042      	1992	Q01	         1.9	
PRS32006042      	1992	Q02	         4.4	
PRS32006042      	1992	Q03	         4.3	
PRS32006042      	1992	Q04	         1.2	
PRS32006042      	1992	Q05	         2.9	
PRS32006042      	1993	Q01	         3.5	
PRS32006042      	1993	Q02	         0.9	
PRS32006042      	1993	Q03	         1.4	
PRS32006042      	1993	Q04	         0.8	
PRS32006042      	1993	Q05	         2.3	
PRS32006042      	1994	Q01	         1.9	
PRS32006042      	1994	Q02	         7.0	
PRS32006042      	1994	Q03	         2.2	
PRS32006042      	1994	Q04	         5.0	
PRS32006042      	1994	Q05	         2.8	
PRS32006042      	1995	Q01	         0.4	
PRS32006042      	1995	Q02	        -2.7	
PRS32006042      	1995	Q03	        -1.1	
PRS32006042      	1995	Q04	        -0.8	
PRS32006042      	1995	Q05	         1.0	
PRS32006042      	1996	Q01	        -2.5	
PRS32006042      	1996	Q02	         3.3	
PRS32006042      	1996	Q03	         4.0	
PRS32006042      	1996	Q04	         4.4	
PRS32006042      	1996	Q05	         0.3	
PRS32006042      	1997	Q01	         4.7	
PRS32006042      	1997	Q02	         1.3	
PRS32006042      	1997	Q03	         5.1	
PRS32006042      	1997	Q04	         3.3	
PRS32006042      	1997	Q05	         3.8	
PRS32006042      	1998	Q01	         1.3	
PRS32006042      	1998	Q02	         0.1	
PRS32006042      	1998	Q03	        -1.7	
PRS32006042      	1998	Q04	        -2.2	
PRS32006042      	1998	Q05	         1.3	
PRS32006042      	1999	Q01	         4.6	
PRS32006042      	1999	Q02	         0.7	
PRS32006042      	1999	Q03	        -2.6	
PRS32006042      	1999	Q04	         9.9	
PRS32006042      	1999	Q05	         0.9	
PRS32006042      	2000	Q01	        -1.4	
PRS32006042      	2000	Q02	         1.3	
PRS32006042      	2000	Q03	        -3.6	
PRS32006042      	2000	Q04	        -2.8	
PRS32006042      	2000	Q05	         0.7	
PRS32006042      	2001	Q01	        -5.5	
PRS32006042      	2001	Q02	        -5.1	
PRS32006042      	2001	Q03	        -2.5	
PRS32006042      	2001	Q04	         1.5	
PRS32006042      	2001	Q05	        -3.5	
PRS32006042      	2002	Q01	         3.7	
PRS32006042      	2002	Q02	         4.4	
PRS32006042      	2002	Q03	         1.7	
PRS32006042      	2002	Q04	        -1.3	
PRS32006042      	2002	Q05	         1.5	
PRS32006042      	2003	Q01	         3.0	
PRS32006042      	2003	Q02	        -2.5	
PRS32006042      	2003	Q03	        -1.3	
PRS32006042      	2003	Q04	         0.9	
PRS32006042      	2003	Q05	         0.4	
PRS32006042      	2004	Q01	         1.0	
PRS32006042      	2004	Q02	         4.8	
PRS32006042      	2004	Q03	         3.6	
PRS32006042      	2004	Q04	         5.7	
PRS32006042      	2004	Q05	         1.8	
PRS32006042      	2005	Q01	         4.8	
PRS32006042      	2005	Q02	         1.3	
PRS32006042      	2005	Q03	        -4.4	
PRS32006042      	2005	Q04	        -1.4	
PRS32006042      	2005	Q05	         2.6	
PRS32006042      	2006	Q01	         3.4	
PRS32006042      	2006	Q02	        -1.8	
PRS32006042      	2006	Q03	         1.7	
PRS32006042      	2006	Q04	         1.7	
PRS32006042      	2006	Q05	         0.1	
PRS32006042      	2007	Q01	         3.5	
PRS32006042      	2007	Q02	         1.4	
PRS32006042      	2007	Q03	         0.4	
PRS32006042      	2007	Q04	        -0.8	
PRS32006042      	2007	Q05	         1.6	
PRS32006042      	2008	Q01	        -4.7	
PRS32006042      	2008	Q02	        -7.0	
PRS32006042      	2008	Q03	       -11.4	
PRS32006042      	2008	Q04	       -11.2	
PRS32006042      	2008	Q05	        -4.7	
PRS32006042      	2009	Q01	       -12.1	
PRS32006042      	2009	Q02	        -1.3	
PRS32006042      	2009	Q03	         4.3	
PRS32006042      	2009	Q04	         5.2	
PRS32006042      	2009	Q05	        -6.6	
PRS32006042      	2010	Q01	         4.6	
PRS32006042      	2010	Q02	         6.9	
PRS32006042      	2010	Q03	         1.7	
PRS32006042      	2010	Q04	         0.1	
PRS32006042      	2010	Q05	         4.1	
PRS32006042      	2011	Q01	        -0.5	
PRS32006042      	2011	Q02	        -0.6	
PRS32006042      	2011	Q03	         1.2	
PRS32006042      	2011	Q04	         0.0	
PRS32006042      	2011	Q05	         0.6	
PRS32006042      	2012	Q01	         0.6	
PRS32006042      	2012	Q02	        -1.7	
PRS32006042      	2012	Q03	         1.0	
PRS32006042      	2012	Q04	         2.3	
PRS32006042      	2012	Q05	         0.2	
PRS32006042      	2013	Q01	         4.1	
PRS32006042      	2013	Q02	         1.6	
PRS32006042      	2013	Q03	         0.0	
PRS32006042      	2013	Q04	         0.2	R
PRS32006042      	2013	Q05	         1.8	
PRS32006042      	2014	Q01	        -2.0	
PRS32006042      	2014	Q02	         3.2	
PRS32006042      	2014	Q03	         0.8	
PRS32006042      	2014	Q04	         0.8	
PRS32006042      	2014	Q05	         0.4	
PRS32006042      	2015	Q01	        -1.8	
PRS32006042      	2015	Q02	         0.0	
PRS32006042      	2015	Q03	         2.8	
PRS32006042      	2015	Q04	         2.0	
PRS32006042      	2015	Q05	         0.5	
PRS32006042      	2016	Q01	         3.4	
PRS32006042      	2016	Q02	        -1.2	
PRS32006042      	2016	Q03	        -0.6	
PRS32006042      	2016	Q04	        -0.8	
PRS32006042      	2016	Q05	         1.2	
PRS32006042      	2017	Q01	        -2.9	
PRS32006042      	2017	Q02	         1.5	R
PRS32006042      	2017	Q03	        -2.4	R
PRS32006042      	2017	Q04	         3.1	R
PRS32006042      	2017	Q05	        -0.9	
PRS32006042      	2018	Q01	        -0.5	R
PRS32006042      	2018	Q02	         3.8	
PRS32006042      	2018	Q03	         3.6	
PRS32006042      	2018	Q04	        -2.6	R
PRS32006042      	2018	Q05	         1.2	
PRS32006042      	2019	Q01	        -1.5	R
PRS32006042      	2019	Q02	        -2.8	R
PRS32006042      	2019	Q03	         0.2	
PRS32006042      	2019	Q04	        -1.9	R
PRS32006042      	2019	Q05	        -0.8	R
PRS32006042      	2020	Q01	        -1.8	
PRS32006042      	2020	Q02	       -30.7	
PRS32006042      	2020	Q03	        19.8	
PRS32006042      	2020	Q04	         7.7	
PRS32006042      	2020	Q05	        -4.9	
PRS32006042      	2021	Q01	        -1.3	
PRS32006042      	2021	Q02	        11.2	
PRS32006042      	2021	Q03	         0.8	
PRS32006042      	2021	Q04	         5.1	
PRS32006042      	2021	Q05	         3.5	
PRS32006042      	2022	Q01	         1.8	
PRS32006042      	2022	Q02	         1.7	R
PRS32006042      	2022	Q03	        -0.7	R
PRS32006043      	1987	Q01	      81.498	
PRS32006043      	1987	Q02	      82.939	
PRS32006043      	1987	Q03	      84.432	
PRS32006043      	1987	Q04	      85.292	
PRS32006043      	1987	Q05	      83.540	
PRS32006043      	1988	Q01	      85.418	
PRS32006043      	1988	Q02	      85.549	
PRS32006043      	1988	Q03	      85.778	
PRS32006043      	1988	Q04	      86.274	
PRS32006043      	1988	Q05	      85.755	
PRS32006043      	1989	Q01	      87.142	
PRS32006043      	1989	Q02	      87.043	
PRS32006043      	1989	Q03	      86.454	
PRS32006043      	1989	Q04	      87.113	
PRS32006043      	1989	Q05	      86.938	
PRS32006043      	1990	Q01	      87.851	
PRS32006043      	1990	Q02	      87.507	
PRS32006043      	1990	Q03	      87.794	
PRS32006043      	1990	Q04	      87.804	
PRS32006043      	1990	Q05	      87.739	
PRS32006043      	1991	Q01	      86.776	
PRS32006043      	1991	Q02	      87.285	
PRS32006043      	1991	Q03	      88.420	
PRS32006043      	1991	Q04	      88.595	
PRS32006043      	1991	Q05	      87.769	
PRS32006043      	1992	Q01	      89.016	
PRS32006043      	1992	Q02	      89.981	
PRS32006043      	1992	Q03	      90.940	
PRS32006043      	1992	Q04	      91.207	
PRS32006043      	1992	Q05	      90.286	
PRS32006043      	1993	Q01	      91.985	
PRS32006043      	1993	Q02	      92.183	
PRS32006043      	1993	Q03	      92.510	
PRS32006043      	1993	Q04	      92.697	
PRS32006043      	1993	Q05	      92.344	
PRS32006043      	1994	Q01	      93.140	
PRS32006043      	1994	Q02	      94.737	
PRS32006043      	1994	Q03	      95.249	
PRS32006043      	1994	Q04	      96.422	
PRS32006043      	1994	Q05	      94.887	
PRS32006043      	1995	Q01	      96.508	
PRS32006043      	1995	Q02	      95.846	
PRS32006043      	1995	Q03	      95.593	
PRS32006043      	1995	Q04	      95.401	
PRS32006043      	1995	Q05	      95.837	
PRS32006043      	1996	Q01	      94.793	
PRS32006043      	1996	Q02	      95.576	
PRS32006043      	1996	Q03	      96.516	
PRS32006043      	1996	Q04	      97.551	
PRS32006043      	1996	Q05	      96.109	
PRS32006043      	1997	Q01	      98.682	
PRS32006043      	1997	Q02	      99.001	
PRS32006043      	1997	Q03	     100.251	
PRS32006043      	1997	Q04	     101.078	
PRS32006043      	1997	Q05	      99.753	
PRS32006043      	1998	Q01	     101.396	
PRS32006043      	1998	Q02	     101.420	
PRS32006043      	1998	Q03	     100.976	
PRS32006043      	1998	Q04	     100.404	
PRS32006043      	1998	Q05	     101.049	
PRS32006043      	1999	Q01	     101.538	
PRS32006043      	1999	Q02	     101.705	
PRS32006043      	1999	Q03	     101.039	
PRS32006043      	1999	Q04	     103.442	
PRS32006043      	1999	Q05	     101.931	
PRS32006043      	2000	Q01	     103.067	
PRS32006043      	2000	Q02	     103.397	
PRS32006043      	2000	Q03	     102.462	
PRS32006043      	2000	Q04	     101.738	
PRS32006043      	2000	Q05	     102.666	
PRS32006043      	2001	Q01	     100.315	
PRS32006043      	2001	Q02	      99.009	
PRS32006043      	2001	Q03	      98.381	
PRS32006043      	2001	Q04	      98.748	
PRS32006043      	2001	Q05	      99.113	
PRS32006043      	2002	Q01	      99.653	
PRS32006043      	2002	Q02	     100.725	
PRS32006043      	2002	Q03	     101.161	
PRS32006043      	2002	Q04	     100.829	
PRS32006043      	2002	Q05	     100.592	
PRS32006043      	2003	Q01	     101.586	
PRS32006043      	2003	Q02	     100.950	
PRS32006043      	2003	Q03	     100.624	
PRS32006043      	2003	Q04	     100.859	
PRS32006043      	2003	Q05	     101.005	
PRS32006043      	2004	Q01	     101.098	
PRS32006043      	2004	Q02	     102.287	
PRS32006043      	2004	Q03	     103.196	
PRS32006043      	2004	Q04	     104.627	
PRS32006043      	2004	Q05	     102.802	
PRS32006043      	2005	Q01	     105.873	
PRS32006043      	2005	Q02	     106.213	
PRS32006043      	2005	Q03	     105.029	
PRS32006043      	2005	Q04	     104.652	
PRS32006043      	2005	Q05	     105.442	
PRS32006043      	2006	Q01	     105.541	
PRS32006043      	2006	Q02	     105.063	
